state_name,district,latitude,longitude,elevation_m,slope_percent,historical_flood_events,historical_flood_years,historical_fatalities,historical_displaced,historical_max_severity,historical_max_impact,historical_data_available,flood_susceptibility_score,flood_target
Chhattisgarh,Rajnandgaon,20.976771,80.691611,362.0,0.1981568139579921,13.0,11.0,4259.0,1530000.0,2.0,7.6772792647922,1,0.365075034106412,0
Chhattisgarh,Surguja,22.94631,83.165859,590.0,0.6236554960524496,8.0,7.0,3329.0,5628000.0,2.0,7.6772792647922,1,0.2520804911323329,0
Chhattisgarh,Bijapur,18.770597,80.740603,205.0,1.5365268491774162,22.0,19.0,5549.0,7485600.0,2.0,7.6772792647922,1,0.6657912687585267,1
Chhattisgarh,Narayanpur,19.524878,81.168094,619.0,2.543501721558138,14.0,13.0,4440.0,3624500.0,2.0,7.6772792647922,1,0.40695770804911324,0
Chhattisgarh,Sukma,18.26662,81.292194,360.0,13.892107564682716,27.0,19.0,5994.0,8370500.0,2.0,7.6772792647922,1,0.7340040927694408,1
Chhattisgarh,Kondagaon,19.709025,81.742211,593.0,0.9321257823538576,14.0,12.0,4377.0,4024710.0,2.0,7.6772792647922,1,0.3919508867667122,0
Chhattisgarh,Baloda Bazar,21.573178,82.438886,275.0,3.006051980427113,14.0,12.0,3557.0,7190210.0,2.0,7.6772792647922,1,0.3919508867667122,0
Chhattisgarh,Gariyaband,20.429566,82.253018,426.0,1.5773091891515232,18.0,14.0,4361.0,5857710.0,2.0,7.6772792647922,1,0.49150750341064126,0
Chhattisgarh,Balod,20.727911,81.144049,338.0,1.040504292159703,12.0,11.0,3454.0,3552710.0,2.0,7.6772792647922,1,0.35115961800818557,0
Chhattisgarh,Mungeli,22.243972,81.654072,315.0,0.152791309293222,9.0,8.0,3228.0,1690000.0,2.0,7.6772792647922,1,0.2777967257844475,0
Chhattisgarh,Surajpur,23.358201,82.975669,552.0,0.9274276752442884,10.0,9.0,4327.0,8630000.0,2.0,7.8036502762015,1,0.39181446111869034,0
Chhattisgarh,Balrampur,23.628494,83.480986,747.0,17.26233799378396,18.0,13.0,6624.0,11356017.0,2.0,7.8036502762015,1,0.5652114597544339,0
Chhattisgarh,Bemetara,21.678209,81.441411,268.0,0.1865866276299017,10.0,8.0,3270.0,1690000.0,2.0,7.6772792647922,1,0.2898021828103684,0
Chhattisgarh,Gaurella Pendra Marwahi,22.831123,81.958756,579.0,0.880827989131777,7.0,6.0,3133.0,1125000.0,2.0,7.6772792647922,1,0.22404502046384722,0
Chandigarh,Chandigarh,30.730988,76.784176,346.0,0.8087027156741526,10.0,9.0,8307.0,4941135.0,2.0,7.7855937662664,1,0.3527967257844475,0
Dadra & Nagar Havelli and Daman & Diu,Daman,20.418435,72.843079,11.0,0.7346470812840386,18.0,15.0,2166.0,2132417.0,2.0,7.6772792647922,1,0.5095839017735334,0
Delhi,New Delhi,28.564714,77.121865,236.0,0.7180310873916178,12.0,8.0,3853.0,7224166.0,2.0,7.8036502762015,1,0.40576398362892224,0
Delhi,North,28.783929,77.099297,212.0,0.4148774835717687,12.0,8.0,3853.0,7224166.0,2.0,7.8036502762015,1,0.40576398362892224,0
Delhi,North East,28.726534,77.261513,212.0,0.1351351351351351,12.0,8.0,3853.0,7224166.0,2.0,7.8036502762015,1,0.40576398362892224,0
Delhi,North West,28.737232,77.012092,214.0,0.2252252252252252,11.0,8.0,2895.0,4224166.0,2.0,7.7855937662664,1,0.3531036834924966,0
Delhi,South,28.493457,77.197901,265.0,1.1173478407263735,12.0,8.0,3853.0,7224166.0,2.0,7.8036502762015,1,0.40576398362892224,0
Delhi,South West,28.585501,76.978557,214.0,0.4181859763698605,11.0,8.0,2895.0,4224166.0,2.0,7.7855937662664,1,0.3531036834924966,0
Delhi,West,28.649047,77.090072,220.0,0.2370168894970155,11.0,8.0,2895.0,4224166.0,2.0,7.7855937662664,1,0.3531036834924966,0
Delhi,South East,28.54477,77.274132,233.0,0.9500895269820356,14.0,10.0,4318.0,7289683.0,2.0,7.8036502762015,1,0.4572987721691678,0
Delhi,Shahdara,28.676982,77.295972,211.0,0.1445599814898099,14.0,10.0,4318.0,7289683.0,2.0,7.8036502762015,1,0.4572987721691678,0
Dadra & Nagar Havelli and Daman & Diu,Diu,20.721669,70.932773,11.0,0.8199673358219606,4.0,4.0,240.0,184000.0,2.0,6.2658880776116,1,0.10856070941336972,0
Delhi,Central,28.700658,77.2211,216.0,0.5984279195870018,12.0,8.0,3853.0,7224166.0,2.0,7.8036502762015,1,0.40576398362892224,0
Dadra & Nagar Havelli and Daman & Diu,Dadra And Nagar Haveli,20.20403,73.00653,47.0,0.9197219580414692,25.0,19.0,3409.0,2237717.0,2.0,7.6772792647922,1,0.7129945429740793,1
Goa,North Goa,15.53455,74.019597,17.0,3.5168733406820967,16.0,13.0,3263.0,1837300.0,2.0,7.6772792647922,1,0.4356070941336972,0
Goa,South Goa,15.196196,74.12255,45.0,5.185992526924916,14.0,12.0,3136.0,1812300.0,2.0,7.6772792647922,1,0.3919508867667122,0
Gujarat,Ahmadabad,22.695622,72.314232,15.0,0.143685273051739,20.0,17.0,2474.0,2229417.0,2.0,7.6772792647922,1,0.6000000000000001,0
Gujarat,Amreli,21.418126,71.280395,109.0,0.3699783361076525,18.0,15.0,2337.0,1727917.0,2.0,7.6772792647922,1,0.5095839017735334,0
Delhi,East,28.614514,77.298329,205.0,0.2101337270757469,14.0,10.0,4318.0,7289683.0,2.0,7.8036502762015,1,0.4572987721691678,0
Gujarat,Anand,22.432362,72.719501,26.0,0.0663620626862949,24.0,19.0,2461.0,2227417.0,2.0,7.6772792647922,1,0.6985334242837654,1
Gujarat,Banas Kantha,24.269663,72.162832,123.0,1.335763311851058,16.0,13.0,2667.0,3637477.0,2.0,7.6772792647922,1,0.4356070941336972,0
Gujarat,Bharuch,21.812184,72.947441,15.0,0.0,26.0,20.0,2603.0,2241417.0,2.0,7.6772792647922,1,0.7382673942701229,1
Gujarat,Bhavnagar,21.55773,71.904753,76.0,0.3649708527865459,19.0,16.0,2539.0,2227917.0,2.0,7.6772792647922,1,0.5554570259208731,0
Gujarat,Dang,20.788026,73.709403,517.0,1.5773126436980545,25.0,20.0,3083.0,1732717.0,2.0,7.6772792647922,1,0.7268076398362894,1
Gujarat,Dohad,22.919382,74.134398,314.0,1.0843849650159223,19.0,17.0,1943.0,1669477.0,2.0,7.6772792647922,1,0.572169167803547,0
Gujarat,Gandhinagar,23.281988,72.653628,81.0,0.0665867877791318,19.0,16.0,2309.0,2195477.0,2.0,7.6772792647922,1,0.5554570259208731,0
Gujarat,Jamnagar,22.332524,70.098167,44.0,0.3300145355255005,18.0,15.0,2337.0,1727917.0,2.0,7.6772792647922,1,0.5095839017735334,0
Gujarat,Junagadh,21.340327,70.419692,72.0,0.4491925642197998,17.0,15.0,2112.0,1664917.0,2.0,7.6772792647922,1,0.48802864938608465,0
Gujarat,Kachchh,23.70826,69.80596,6.0,0.1082148515887516,19.0,15.0,3431.0,2211917.0,2.0,7.6772792647922,1,0.5355047748976808,0
Gujarat,Kheda,22.852854,72.99483,55.0,0.3538352635299641,23.0,19.0,2441.0,2225477.0,2.0,7.6772792647922,1,0.6832537517053207,1
Gujarat,Mahesana,23.570552,72.441694,96.0,0.2982926440408439,18.0,15.0,2140.0,2167477.0,2.0,7.6772792647922,1,0.5095839017735334,0
Gujarat,Narmada,21.739088,73.626406,351.0,2.5887416986375533,27.0,20.0,3192.0,2226717.0,2.0,7.6772792647922,1,0.7478171896316509,1
Gujarat,Navsari,20.829626,73.032462,20.0,0.2127917166942103,27.0,22.0,3472.0,2247717.0,2.0,7.6772792647922,1,0.768281036834925,1
Gujarat,Panch Mahals,22.697806,73.597957,125.0,0.5066205685863305,24.0,19.0,2367.0,2216477.0,2.0,7.6772792647922,1,0.6985334242837654,1
Gujarat,Patan,23.773757,71.679603,31.0,0.0984435783673618,17.0,14.0,2068.0,1867477.0,2.0,7.6772792647922,1,0.4699522510231924,0
Gujarat,Porbandar,21.603179,69.853064,10.0,0.1801801801801801,16.0,14.0,2089.0,1464917.0,2.0,7.6772792647922,1,0.45112551159618014,0
Gujarat,Rajkot,22.069868,71.028451,193.0,0.4466398830026302,18.0,15.0,2337.0,1727917.0,2.0,7.6772792647922,1,0.5095839017735334,0
Gujarat,Sabar Kantha,23.868835,73.013862,220.0,0.5244984382026063,17.0,14.0,2690.0,3837477.0,2.0,7.6772792647922,1,0.4699522510231924,0
Gujarat,Surat,21.191725,72.952797,18.0,0.3297877874366237,24.0,19.0,2561.0,2222717.0,2.0,7.6772792647922,1,0.6985334242837654,1
Gujarat,Surendranagar,22.825462,71.62139,73.0,0.2152488573859628,21.0,18.0,2568.0,2232417.0,2.0,7.6772792647922,1,0.6343110504774899,0
Gujarat,Vadodara,22.317956,73.304845,44.0,0.3438115788444954,26.0,20.0,2476.0,2241477.0,2.0,7.6772792647922,1,0.7382673942701229,1
Gujarat,Valsad,20.43527,73.14595,89.0,1.249947520571652,28.0,21.0,3487.0,2242717.0,2.0,7.6772792647922,1,0.7668485675306959,1
Gujarat,Tapi,21.188671,73.555485,103.0,1.3210630249887267,27.0,21.0,3330.0,2212717.0,2.0,7.6772792647922,1,0.7597544338335608,1
Gujarat,Chhotaudepur,22.222774,73.777916,95.0,0.3995644350986869,24.0,19.0,3118.0,2216477.0,2.0,7.6772792647922,1,0.6985334242837654,1
Gujarat,Mahisagar,23.191634,73.657304,101.0,0.304141655089705,20.0,16.0,2146.0,2172477.0,2.0,7.6772792647922,1,0.5832878581173261,0
Gujarat,Arvalli,23.484486,73.39868,167.0,0.4443079802442633,18.0,14.0,2062.0,1822477.0,2.0,7.6772792647922,1,0.49150750341064126,0
Gujarat,Morbi,22.802514,70.884662,61.0,1.0611387369333405,20.0,17.0,2568.0,2227917.0,2.0,7.6772792647922,1,0.6000000000000001,0
Gujarat,Devbhumi Dwarka,22.14747,69.425681,36.0,0.3977353709926526,13.0,11.0,1985.0,1114917.0,2.0,7.6772792647922,1,0.365075034106412,0
Gujarat,Gir Somnath,20.995172,70.682064,104.0,0.7461129939695113,18.0,15.0,2337.0,1727917.0,2.0,7.6772792647922,1,0.5095839017735334,0
Gujarat,Botad,22.046786,71.675633,67.0,0.4344834255993772,20.0,17.0,2568.0,2227917.0,2.0,7.6772792647922,1,0.6000000000000001,0
Himachal Pradesh,Bilaspur,31.402383,76.640379,623.0,1.6250530787173445,18.0,13.0,9460.0,5024652.0,2.0,7.7855937662664,1,0.5261937244201911,0
Himachal Pradesh,Chamba,32.693095,76.165078,2300.0,20.569755360834225,22.0,15.0,9476.0,4729674.0,2.0,7.7855937662664,1,0.6525579809004093,1
Himachal Pradesh,Hamirpur,31.653989,76.540373,755.0,3.497194432179984,19.0,14.0,9482.0,5024787.0,2.0,7.7855937662664,1,0.5676330150068213,0
Himachal Pradesh,Kangra,32.075971,76.300054,809.0,1.7636343600502573,21.0,16.0,9672.0,5027874.0,2.0,7.7855937662664,1,0.6545020463847204,1
Himachal Pradesh,Kinnaur,31.591916,78.332833,2803.0,58.37668011471202,20.0,15.0,8795.0,4339358.0,2.0,7.7855937662664,1,0.6135402455661665,0
Himachal Pradesh,Kullu,31.877796,77.450549,3692.0,35.382426095215735,20.0,15.0,9186.0,4355938.0,2.0,7.7855937662664,1,0.6135402455661665,0
Himachal Pradesh,Lahul And Spiti,32.501624,77.578993,4489.0,13.685591436509576,22.0,16.0,9832.0,5157910.0,2.0,7.7855937662664,1,0.6725102319236017,1
Himachal Pradesh,Mandi,31.651535,77.009086,1496.0,9.20293403238055,20.0,15.0,9186.0,4355938.0,2.0,7.7855937662664,1,0.6135402455661665,0
Himachal Pradesh,Shimla,31.239696,77.712694,1923.0,21.296076478152425,22.0,16.0,8961.0,4637558.0,2.0,7.7855937662664,1,0.6725102319236017,1
Himachal Pradesh,Sirmaur,30.699347,77.44934,1531.0,8.872649167961457,19.0,13.0,4645.0,8355958.0,2.0,7.8036502762015,1,0.5911323328785811,0
Himachal Pradesh,Solan,31.056641,76.849896,928.0,13.731085298781462,19.0,14.0,9713.0,5446758.0,2.0,7.7855937662664,1,0.5676330150068213,0
Himachal Pradesh,Una,31.583109,76.235688,480.0,3.211866080458959,19.0,15.0,9701.0,5547967.0,2.0,7.7855937662664,1,0.5857094133697135,0
Haryana,Ambala,30.343491,76.950246,281.0,0.2486982471113773,13.0,12.0,3000.0,5811241.0,2.0,7.7855937662664,1,0.4282401091405184,0
Haryana,Bhiwani,28.732235,75.893368,221.0,0.1445696156441797,10.0,9.0,2944.0,5171577.0,2.0,7.7855937662664,1,0.3527967257844475,0
Haryana,Faridabad,28.356718,77.326396,202.0,0.7363586333080571,17.0,12.0,4392.0,7292683.0,2.0,7.8036502762015,1,0.5286493860845839,0
Haryana,Fatehabad,29.53536,75.575095,214.0,0.1795551953797126,9.0,8.0,2931.0,5171517.0,2.0,7.7855937662664,1,0.3280013642564802,0
Haryana,Gurugram,28.37021,76.941873,242.0,0.4948112665657885,12.0,8.0,3853.0,7224166.0,2.0,7.8036502762015,1,0.40576398362892224,0
Haryana,Hisar,29.239554,75.817576,216.0,0.1548675753948925,12.0,10.0,2969.0,5171577.0,2.0,7.7855937662664,1,0.390450204638472,0
Haryana,Jhajjar,28.597664,76.650942,214.0,0.3619419931385598,11.0,8.0,2895.0,4224166.0,2.0,7.7855937662664,1,0.3531036834924966,0
Haryana,Jind,29.450225,76.235041,225.0,0.1038852723118904,10.0,8.0,2117.0,4710166.0,2.0,7.7855937662664,1,0.3400068212824011,0
Haryana,Kaithal,29.853611,76.468939,238.0,0.1374993505114334,9.0,8.0,2468.0,5088000.0,2.0,7.7855937662664,1,0.3280013642564802,0
Haryana,Karnal,29.704674,76.915945,247.0,0.1555796923545865,14.0,12.0,2667.0,4779558.0,2.0,7.7855937662664,1,0.4421555252387449,0
Haryana,Kurukshetra,30.060721,76.76308,253.0,0.1134193793939493,10.0,9.0,2132.0,4711041.0,2.0,7.7855937662664,1,0.3527967257844475,0
Haryana,Mahendragarh,28.133108,76.168054,291.0,0.2724129416907119,7.0,7.0,2537.0,4133577.0,2.0,7.6772792647922,1,0.2346180081855389,0
Haryana,Panchkula,30.699647,76.987661,598.0,13.89342667831494,15.0,13.0,9333.0,5426758.0,2.0,7.7855937662664,1,0.4708049113233288,0
Haryana,Panipat,29.347831,76.887045,234.0,0.1033545715688144,13.0,10.0,3475.0,4778623.0,2.0,7.7855937662664,1,0.4043656207366985,0
Haryana,Rewari,28.218388,76.581406,241.0,0.2725399446062493,10.0,9.0,3059.0,5050683.0,2.0,7.7855937662664,1,0.3527967257844475,0
Haryana,Rohtak,28.890426,76.587099,224.0,0.3629420730829296,11.0,9.0,2117.0,4745166.0,2.0,7.7855937662664,1,0.36589358799454297,0
Haryana,Sirsa,29.607688,74.902191,198.0,0.1618254742828078,9.0,8.0,2931.0,5171517.0,2.0,7.7855937662664,1,0.3280013642564802,0
Haryana,Sonipat,29.041419,76.9227,225.0,0.2731630752412782,13.0,9.0,3951.0,7747166.0,2.0,7.8036502762015,1,0.4324693042291951,0
Haryana,Yamunanagar,30.212838,77.287524,285.0,0.2081663948882771,19.0,16.0,3167.0,5080758.0,2.0,7.7855937662664,1,0.6056616643929058,0
Haryana,Nuh,27.993493,77.040841,189.0,0.2750425516790027,14.0,10.0,4895.0,8087683.0,2.0,7.8036502762015,1,0.4572987721691678,0
Haryana,Palwal,28.059649,77.322736,193.0,0.1693630816186755,17.0,12.0,4392.0,7292683.0,2.0,7.8036502762015,1,0.5286493860845839,0
Haryana,Charki Dadri,28.600137,76.112524,226.0,0.4956562464290763,7.0,6.0,1804.0,3785060.0,2.0,7.7855937662664,1,0.27424965893587994,0
Jharkhand,Bokaro,23.69908,85.990717,271.0,2.2669677575113885,18.0,14.0,15868.0,23178017.0,2.0,7.8036502762015,1,0.5807298772169168,0
Jharkhand,Chatra,24.096834,84.867588,473.0,1.3512025654442403,16.0,14.0,6381.0,13020123.0,2.0,7.8036502762015,1,0.5403478854024557,0
Jharkhand,Deoghar,24.330059,86.719575,241.0,0.7193363664738476,21.0,14.0,8310.0,39430114.0,2.0,7.8036502762015,1,0.6554911323328787,1
Jharkhand,Dhanbad,23.84473,86.461645,231.0,1.2698853803462864,20.0,15.0,17385.0,47878017.0,2.0,7.8036502762015,1,0.6525579809004093,1
Jharkhand,Dumka,24.317326,87.275155,162.0,1.8597871534535169,23.0,15.0,7820.0,40110017.0,2.0,7.8036502762015,1,0.7090381991814461,1
Jharkhand,East Singhbum,22.613899,86.382505,192.0,4.86625811941503,24.0,16.0,16089.0,24601817.0,2.0,7.8036502762015,1,0.7442701227830832,1
Jharkhand,Garhwa,24.053084,83.653081,334.0,3.809739567820868,21.0,16.0,6953.0,15778123.0,2.0,7.8036502762015,1,0.6935197817189633,1
Jharkhand,Giridih,24.331812,86.160541,360.0,0.8025656604641798,21.0,16.0,18141.0,47552220.0,2.0,7.8036502762015,1,0.6935197817189633,1
Jharkhand,Godda,24.864342,87.298523,99.0,0.4612644795613267,23.0,16.0,8491.0,38685123.0,2.0,7.8036502762015,1,0.7289904502046385,1
Jharkhand,Gumla,23.158824,84.45994,669.0,7.554761468097279,18.0,14.0,16003.0,23666017.0,2.0,7.8036502762015,1,0.5807298772169168,0
Jharkhand,Hazaribagh,24.088202,85.470583,582.0,0.5198555852545066,19.0,16.0,16323.0,23482220.0,2.0,7.8036502762015,1,0.6446793997271487,0
Jharkhand,Jamtara,23.981072,86.923719,185.0,0.6691336202018998,23.0,16.0,17611.0,50025017.0,2.0,7.8036502762015,1,0.7289904502046385,1
Jharkhand,Koderma,24.542058,85.693667,360.0,3.0279407003558685,18.0,15.0,6520.0,13482220.0,2.0,7.8036502762015,1,0.598806275579809,0
Jharkhand,Latehar,23.687152,84.498109,403.0,0.9878982638387348,17.0,13.0,6194.0,13656017.0,2.0,7.8036502762015,1,0.5436562073669851,0
Jharkhand,Lohardaga,23.477119,84.699208,640.0,0.6325399814177484,16.0,13.0,15380.0,22848017.0,2.0,7.8036502762015,1,0.5248294679399728,0
Jharkhand,Pakur,24.532852,87.594399,103.0,1.6001254981525583,20.0,14.0,7768.0,38478017.0,2.0,7.8036502762015,1,0.6344815825375171,0
Jharkhand,Palamu,24.218802,84.174196,273.0,3.471632165449813,16.0,13.0,5805.0,13023123.0,2.0,7.8036502762015,1,0.5248294679399728,0
Jharkhand,Ranchi,23.300599,85.375409,643.0,0.3636825623526616,18.0,15.0,15530.0,23373017.0,2.0,7.8036502762015,1,0.598806275579809,0
Jharkhand,Sahebganj,25.031975,87.69411,199.0,9.98492889385661,25.0,17.0,8656.0,39195123.0,2.0,7.8036502762015,1,0.775443383356071,1
Jharkhand,Saraikela Kharsawan,22.823027,85.919264,336.0,6.7897246398655575,20.0,15.0,15459.0,23624317.0,2.0,7.8036502762015,1,0.6525579809004093,1
Jharkhand,Simdega,22.589989,84.546481,508.0,4.114022210843769,23.0,17.0,16327.0,29186017.0,2.0,7.8036502762015,1,0.7457025920873124,1
Jharkhand,West Singhbhum,22.427733,85.533614,426.0,1.0255925846063088,26.0,21.0,15818.0,28746817.0,2.0,7.8036502762015,1,0.8394270122783083,1
Jharkhand,Khunti,22.928995,85.281667,588.0,3.0404023343229007,17.0,14.0,15386.0,22863017.0,2.0,7.8036502762015,1,0.559174624829468,0
Jharkhand,Ramgarh,23.692713,85.521281,375.0,0.9773986172226192,16.0,14.0,15497.0,23108017.0,2.0,7.8036502762015,1,0.5403478854024557,0
Jammu & Kashmir,Anantnag,33.809383,75.254123,1708.0,1.896301710204443,10.0,9.0,7585.0,2630087.0,2.0,7.7855937662664,1,0.3527967257844475,0
Jammu & Kashmir,Budgam,33.90543,74.623683,2306.0,6.726263089087807,8.0,8.0,1106.0,1305087.0,2.0,7.7855937662664,1,0.3149045020463847,0
Jammu & Kashmir,Baramulla,34.170177,74.311758,1599.0,8.183266371977,8.0,8.0,1106.0,1305087.0,2.0,7.7855937662664,1,0.3149045020463847,0
Jammu & Kashmir,Doda,33.135722,75.602105,849.0,2.5345849319890474,15.0,12.0,8829.0,4666022.0,2.0,7.7855937662664,1,0.4557980900409277,0
Jammu & Kashmir,Jammu,32.769719,74.92207,324.0,3.405306167199693,12.0,11.0,7629.0,2631022.0,2.0,7.7855937662664,1,0.4013642564802183,0
Jammu & Kashmir,Kathua,32.583164,75.611836,717.0,3.863403119412084,19.0,13.0,9617.0,5029539.0,2.0,7.7855937662664,1,0.5521145975443383,0
Jammu & Kashmir,Kupwara,34.519461,74.221769,1634.0,1.170970618844229,6.0,6.0,1055.0,1302180.0,2.0,7.7855937662664,1,0.2603342428376535,0
Jammu & Kashmir,Poonch,33.768776,74.014548,1129.0,3.5022439328363104,9.0,9.0,1134.0,1306022.0,2.0,7.7855937662664,1,0.3407912687585266,0
Jammu & Kashmir,Pulwama,33.940584,75.03431,2172.0,19.69031093979215,9.0,9.0,6854.0,1380087.0,2.0,7.7855937662664,1,0.3407912687585266,0
Jammu & Kashmir,Rajouri,33.267118,74.351474,1128.0,12.376561115268307,11.0,10.0,7613.0,2631022.0,2.0,7.7855937662664,1,0.37680763983628923,0
Jammu & Kashmir,Srinagar,34.116891,74.790205,1581.0,0.045045045045045,7.0,7.0,1099.0,1305087.0,2.0,7.7855937662664,1,0.2848226466575716,0
Jammu & Kashmir,Udhampur,32.907941,75.333379,1822.0,25.77495607814049,13.0,11.0,8029.0,2666022.0,2.0,7.7855937662664,1,0.4152796725784447,0
Jammu & Kashmir,Kishtwar,33.61654,75.879884,4547.0,29.70288157465561,14.0,10.0,9219.0,4728604.0,2.0,7.7855937662664,1,0.41828103683492496,0
Jammu & Kashmir,Ramban,33.316457,75.192927,1111.0,28.578529579890795,11.0,10.0,7613.0,2631022.0,2.0,7.7855937662664,1,0.37680763983628923,0
Jammu & Kashmir,Kulgam,33.620252,74.820857,2404.0,28.98464175464536,11.0,10.0,7613.0,2631022.0,2.0,7.7855937662664,1,0.37680763983628923,0
Jammu & Kashmir,Bandipora,34.448546,74.690014,2396.0,26.39376913582111,8.0,8.0,6847.0,1380087.0,2.0,7.7855937662664,1,0.3149045020463847,0
Jammu & Kashmir,Samba,32.575483,75.121279,350.0,1.62822748337439,12.0,11.0,7962.0,2651022.0,2.0,7.7855937662664,1,0.4013642564802183,0
Jammu & Kashmir,Shopian,33.724249,74.778268,2218.0,4.919897417850754,10.0,9.0,7585.0,2630087.0,2.0,7.7855937662664,1,0.3527967257844475,0
Jammu & Kashmir,Ganderbal,34.253916,74.962523,2651.0,53.36808132138787,8.0,8.0,6847.0,1380087.0,2.0,7.7855937662664,1,0.3149045020463847,0
Jammu & Kashmir,Reasi,33.206017,74.856749,859.0,25.03545144872844,11.0,10.0,7613.0,2631022.0,2.0,7.7855937662664,1,0.37680763983628923,0
Karnataka,Bagalkote,16.2904,75.591577,550.0,1.3096738309013478,14.0,11.0,2435.0,1749660.0,2.0,7.6772792647922,1,0.3789904502046385,0
Karnataka,Bengaluru Urban,12.945312,77.552189,884.0,2.6822589201805886,13.0,10.0,2332.0,1627360.0,2.0,7.6772792647922,1,0.3541609822646658,0
Karnataka,Bengaluru Rural,13.182599,77.339441,901.0,1.7011256165956472,11.0,9.0,2281.0,1606360.0,2.0,7.6772792647922,1,0.31568894952251025,0
Karnataka,Belagavi,16.157843,74.888677,554.0,0.6022498716242026,19.0,13.0,3665.0,1953660.0,2.0,7.6772792647922,1,0.5019099590723056,0
Karnataka,Ballari,15.198955,76.709084,493.0,5.515400787128931,18.0,14.0,3297.0,2177660.0,2.0,7.6772792647922,1,0.49150750341064126,0
Karnataka,Bidar,18.017065,77.248509,587.0,1.0309396086045084,14.0,12.0,2874.0,1975100.0,2.0,7.6772792647922,1,0.3919508867667122,0
Karnataka,Vijayapura,16.814492,75.893275,557.0,1.6049867802985205,16.0,12.0,2526.0,1759660.0,2.0,7.6772792647922,1,0.4206002728512961,0
Karnataka,Chamarajanagara,11.954363,77.106275,732.0,3.834604585087552,24.0,19.0,2968.0,2428300.0,2.0,7.6772792647922,1,0.6985334242837654,1
Karnataka,Chikkamagaluru,13.405911,75.6387,954.0,15.888549849868166,18.0,14.0,2645.0,1857660.0,2.0,7.6772792647922,1,0.49150750341064126,0
Karnataka,Chitradurga,14.306334,76.528669,645.0,2.7279883445322533,19.0,16.0,3440.0,2249660.0,2.0,7.6772792647922,1,0.5554570259208731,0
Karnataka,Dakshina Kannada,12.822725,75.226428,82.0,0.9020845906470634,21.0,17.0,2434.0,1862683.0,2.0,7.6772792647922,1,0.6210095497953616,0
Karnataka,Davangere,14.369361,75.888397,571.0,0.8944188001139873,17.0,13.0,2482.0,1845660.0,2.0,7.6772792647922,1,0.45443383356070943,0
Karnataka,Dharwad,15.370745,75.133239,661.0,1.4152469438717048,16.0,12.0,2587.0,1783660.0,2.0,7.6772792647922,1,0.4206002728512961,0
Karnataka,Gadag,15.416033,75.681495,656.0,0.5514410094156458,15.0,11.0,2447.0,1783660.0,2.0,7.6772792647922,1,0.3926330150068213,0
Karnataka,Kalaburagi,17.240627,76.770173,431.0,1.741413809088412,18.0,16.0,3468.0,5096100.0,2.0,7.6772792647922,1,0.5295361527967258,0
Karnataka,Hassan,13.030246,76.17443,978.0,1.1954637136906554,16.0,13.0,2319.0,1657660.0,2.0,7.6772792647922,1,0.4356070941336972,0
Karnataka,Haveri,14.718019,75.387126,596.0,1.0483611214352846,16.0,12.0,2587.0,1783660.0,2.0,7.6772792647922,1,0.4206002728512961,0
Karnataka,Kodagu,12.382854,75.664212,915.0,1.3207992324541094,19.0,16.0,2407.0,1662683.0,2.0,7.6772792647922,1,0.5554570259208731,0
Karnataka,Kolar,13.17992,78.266664,794.0,0.1029095205303681,17.0,14.0,3611.0,2706827.0,2.0,7.6772792647922,1,0.4699522510231924,0
Karnataka,Koppal,15.57517,76.311826,554.0,0.6850598801441974,13.0,11.0,2424.0,1583660.0,2.0,7.6772792647922,1,0.365075034106412,0
Karnataka,Mandya,12.636909,76.727479,791.0,1.3234106446994485,18.0,14.0,2565.0,1967660.0,2.0,7.6772792647922,1,0.49150750341064126,0
Karnataka,Mysuru,12.19707,76.612022,716.0,0.5246412374871585,20.0,16.0,2415.0,1684183.0,2.0,7.6772792647922,1,0.5832878581173261,0
Karnataka,Raichur,16.054871,76.900686,402.0,0.9306980982433264,19.0,16.0,3535.0,5167460.0,2.0,7.6772792647922,1,0.5554570259208731,0
Karnataka,Shivamogga,14.055689,75.238001,628.0,0.3040594727905462,18.0,14.0,2622.0,1845660.0,2.0,7.6772792647922,1,0.49150750341064126,0
Karnataka,Tumakuru,13.419261,76.880937,833.0,0.5403300699097865,22.0,18.0,3518.0,2299660.0,2.0,7.6772792647922,1,0.6523192360163712,0
Karnataka,Udupi,13.527058,74.8731,34.0,0.4915560118411022,18.0,14.0,2622.0,1845660.0,2.0,7.6772792647922,1,0.49150750341064126,0
Karnataka,Uttara Kannada,14.725044,74.640217,560.0,0.6899713410005883,17.0,12.0,3574.0,1943660.0,2.0,7.6772792647922,1,0.4394270122783083,0
Karnataka,Chikkaballapura,13.589635,77.782235,864.0,1.1445863000563885,18.0,15.0,3813.0,2318360.0,2.0,7.6772792647922,1,0.5095839017735334,0
Karnataka,Ramanagara,12.720113,77.317775,714.0,6.300372703459154,14.0,11.0,2374.0,1591360.0,2.0,7.6772792647922,1,0.3789904502046385,0
Karnataka,Yadgir,16.573869,76.925077,363.0,0.2933715985567265,15.0,14.0,2947.0,4616100.0,2.0,7.6772792647922,1,0.43611869031377903,0
Kerala,Alappuzha,9.500614,76.410605,0.0,0.045045045045045,14.0,12.0,1971.0,1281866.0,2.0,7.6772792647922,1,0.3919508867667122,0
