time,precipitation,temperature_2m,relative_humidity_2m,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm
1986-06-13T00:00,,28.0,81,0.138,0.151
1986-06-13T01:00,,28.0,80,0.138,0.151
1986-06-13T02:00,,28.6,78,0.14,0.151
1986-06-13T03:00,,29.0,76,0.143,0.151
1986-06-13T04:00,,29.7,72,0.143,0.151
1986-06-13T05:00,,31.1,67,0.143,0.151
1986-06-13T06:00,,31.8,64,0.143,0.151
1986-06-13T07:00,,37.4,45,0.142,0.151
1986-06-13T08:00,,37.7,44,0.142,0.151
1986-06-13T09:00,,37.1,46,0.142,0.151
1986-06-13T10:00,,36.3,49,0.142,0.151
1986-06-13T11:00,,36.1,50,0.142,0.151
1986-06-13T12:00,,35.6,51,0.142,0.151
1986-06-13T13:00,,34.8,54,0.142,0.151
1986-06-13T14:00,,34.0,57,0.142,0.151
1986-06-13T15:00,,33.3,60,0.142,0.151
1986-06-13T16:00,,32.7,62,0.142,0.151
1986-06-13T17:00,,32.0,65,0.142,0.151
1986-06-13T18:00,,31.3,68,0.142,0.151
1986-06-13T19:00,,28.2,83,0.144,0.151
1986-06-13T20:00,,27.8,85,0.144,0.151
1986-06-13T21:00,,27.4,86,0.147,0.151
1986-06-13T22:00,,26.9,88,0.156,0.151
1986-06-13T23:00,,26.3,91,0.173,0.151
1986-06-14T00:00,,25.5,93,0.203,0.151
1986-06-14T01:00,,25.8,91,0.222,0.151
1986-06-14T02:00,,27.2,83,0.221,0.151
1986-06-14T03:00,,29.5,72,0.22,0.151
1986-06-14T04:00,,31.7,65,0.218,0.151
1986-06-14T05:00,,33.4,58,0.216,0.151
1986-06-14T06:00,,34.3,56,0.214,0.151
1986-06-14T07:00,,36.3,47,0.211,0.151
1986-06-14T08:00,,37.0,46,0.208,0.151
1986-06-14T09:00,,36.8,46,0.206,0.151
1986-06-14T10:00,,36.6,47,0.204,0.151
1986-06-14T11:00,,36.2,48,0.203,0.151
1986-06-14T12:00,,35.4,51,0.202,0.151
1986-06-14T13:00,,34.4,54,0.202,0.151
1986-06-14T14:00,,33.4,59,0.202,0.151
1986-06-14T15:00,,32.7,62,0.201,0.151
1986-06-14T16:00,,32.1,64,0.201,0.151
1986-06-14T17:00,,31.5,67,0.201,0.151
1986-06-14T18:00,,31.0,69,0.201,0.151
1986-06-14T19:00,,30.3,70,0.2,0.151
1986-06-14T20:00,,29.9,72,0.2,0.151
1986-06-14T21:00,,29.4,75,0.2,0.151
1986-06-14T22:00,,29.2,77,0.2,0.151
1986-06-14T23:00,,28.8,79,0.2,0.151
1986-06-15T00:00,,28.6,80,0.2,0.151
1986-06-15T01:00,,29.6,76,0.199,0.151
1986-06-15T02:00,,30.8,71,0.199,0.152
1986-06-15T03:00,,32.4,65,0.198,0.152
1986-06-15T04:00,,33.7,61,0.196,0.152
1986-06-15T05:00,,34.8,57,0.195,0.152
1986-06-15T06:00,,35.7,54,0.194,0.152
1986-06-15T07:00,,33.9,61,0.193,0.152
1986-06-15T08:00,,34.2,59,0.193,0.152
1986-06-15T09:00,,35.1,55,0.191,0.152
1986-06-15T10:00,,35.4,53,0.19,0.152
1986-06-15T11:00,,35.1,53,0.189,0.152
1986-06-15T12:00,,34.6,55,0.188,0.152
1986-06-15T13:00,,33.2,61,0.188,0.152
1986-06-15T14:00,,31.8,68,0.188,0.152
1986-06-15T15:00,,30.8,73,0.188,0.152
1986-06-15T16:00,,30.2,76,0.188,0.152
1986-06-15T17:00,,29.7,79,0.188,0.152
1986-06-15T18:00,,29.1,82,0.188,0.152
1986-06-15T19:00,,27.0,91,0.188,0.152
1986-06-15T20:00,,26.9,91,0.188,0.152
1986-06-15T21:00,,26.6,91,0.192,0.152
1986-06-15T22:00,,26.1,94,0.205,0.152
1986-06-15T23:00,,25.7,95,0.22,0.152
